x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW
0.7965329107376649,0.2783189136522018,-0.3174570895866884,-0.19725467534175972
0.5959239470745191,-0.356150458440395,-1.3577021170671715,-1.3957172297837313
0.8406641140017242,0.8683164413923289,-0.1977908257789203,-0.14720039175947783
-0.312442176452575,-0.5639576227934756,-1.3303870952959982,-1.2226348394162554
0.8348316143634015,1.104276266839749,1.3420712238036634,1.479301205447149
-1.6319232077825305,-0.7998818429902451,1.4564426821404048,1.2825943552163845
0.8273412110628472,0.6879975404669672,0.16617069651781358,0.24041340804961067
-0.6079244638480287,-0.5566568666592163,-1.3783818701234984,-1.5269758372779394
0.8342627098385391,0.6159742321745533,0.1815082702082401,0.18589989177072255
-2.241483955922001,-0.8475430903845681,-0.08798471840920535,-0.16990598211014568
0.8397952026723903,2.103846538509911,-0.4796861213555078,-0.6944500310045886
0.8033004994878128,-0.18785755881022553,0.13329979428138747,-0.027927966878023104
0.8365423965731313,-0.4840318493830374,0.3094429663490131,0.08583750578749126
-0.5844849162936273,-0.7644667414459024,-1.488952955683236,-1.4711266602334616
0.8228988689889521,0.49231037827923746,-1.2024081085454776,-1.1505367084275877
0.8388114362035882,1.2415980244050622,0.36585175624695726,0.4840841548386869
0.5756483646448585,-0.31648308388691837,-1.1592903110899795,-1.2562882215489506
-2.056345528426648,-0.7964385248841672,-1.384937638365229,-1.4684224593111395
0.24584067014359762,-0.8475331850552493,0.23192829201770132,0.2588452145872295
0.3491258059546619,-0.8444413274026732,-0.9585685035163661,-0.9468769981219293
0.8409816813720532,1.364040749088941,0.21685006209708566,0.24082014034947677
-0.8649608987196238,-0.7146247328245452,-1.4252289434493983,-1.1941551410887474
0.6367304479931051,0.17814976003616992,-1.5018946975367016,-1.3283478751271416
0.8122271747329652,1.0935775209485221,-1.1718825815614498,-1.1031131157724972
0.37087015078916197,-0.8474646514358842,0.18403694693596892,0.40853827325724235
0.8177622050405007,-0.29385334694656573,0.8084442415647041,0.9722836781897947
-2.4196737555292493,-0.8492599407555597,0.6258080575829574,0.5954341009118144
-1.7495387790560806,-0.4700421138027246,-0.3104037508381698,-0.20341697346889734
0.825635534747842,1.5003880599480597,0.6874418348076727,0.820436322287081
0.6082276648595665,0.5879597616418955,-1.3895302628240633,-1.2552602896268177
-0.25011528848905523,-0.8451960642863766,0.27384129606577967,0.2359012396001259
0.839853653113701,1.609285446188114,-0.7548179002231922,-0.8804813679770908
-2.1075899628573502,-0.8515646038095054,0.3090027835831075,0.18737421929907513
-1.7984158712502973,-0.8440682399639466,0.1044866672374585,0.040068564997770374
-0.7089829030340106,-0.8498764199687994,1.2290913136388,1.3273891512422795
0.8324013678091822,0.7314697729133758,-0.45621888473750477,-0.48038634127538327
0.823032650078222,1.053087986279781,-1.1918980435255502,-1.1395091019639778
0.6903860913115771,-0.8188775806515672,0.08748114562514318,0.2834338601667373
0.7955951411758541,0.07242727851023678,-0.26563052581275176,-0.07768999605020627
-0.8894122577216257,-0.8018937058957258,-0.5224163508469654,-0.2809063113452453
-0.4795341277173388,-0.8475004897621151,2.258252237107246,2.0354827451467727
0.8382358215965425,0.9063604197793128,0.17682045171912497,-0.06905820091217026
0.8219013219231266,1.555951143904695,-0.552970753739433,-0.4552648419170894
-0.004781177490692844,0.4404611136123094,-1.289323072448814,-1.1203929534581596
0.5913847108500524,0.25359765326164235,-1.6630109064775631,-1.4850094202053268
0.10423412214437444,-0.7812747644991148,-1.0002840184785238,-0.8468026725821147
-2.1450805008959484,-0.8516032038159314,1.9048966241639413,2.1424572389299037
0.3692539060338715,-0.8482996578913735,0.6619495141939429,0.49192051704115164
0.8410241586215391,0.3818634428284577,0.3330017168104366,0.17502818363170483
-1.7192225234563796,-0.849586187128485,0.2520097622641043,0.3188674690459464
0.8358233552872345,1.635417467261355,-1.1270271645207184,-1.001200399635551
0.8405436700071194,1.1841704929116967,1.1626970365103202,1.069573435705644
0.10950392295256246,-0.4855029336504256,-1.563127860830117,-1.506276635066601
0.023182379167717333,-0.8504133375295954,1.156004848401595,1.0106556941251805
