Run_ID,Feed_Temp_K,Feed_Press_Pa,Benzene_Frac,Stages,Feed_Stage,Reflux_Ratio,Bottoms_Rate,x_D_Benzene,x_B_Benzene,Q_C_kW,Q_R_kW,Converged
4556,313.3210261368224,141545.7984875019,0.3020644393077171,19,10,2.73582269051421,41.47218651709863,0.3134891458784588,9.437441677766671e-05,135926.4497629901,146137.23950510874,True
4557,326.5989831346384,127234.61890731707,0.39032720816181543,24,8,2.0475699053388916,49.96391583126548,0,0,0,0,False
4558,298.850079615682,111076.48797632086,0.47814764947836486,26,9,2.1380574257323905,51.047753422881996,0,0,0,0,False
4559,313.49582505702085,119940.07698474698,0.641562987027304,27,12,2.176288808858513,48.75981279597772,0,0,0,0,False
4560,296.3233628088598,142718.55795401376,0.6689112306113668,22,11,4.486816340244535,49.99220848184216,0,0,0,0,False
4561,344.022790651934,134526.093267255,0.45388899154793466,28,6,3.2433550869323504,51.21608972036501,0,0,0,0,False
4562,314.60186950283463,148330.17360143934,0.6109129176974606,16,13,1.23310541650373,42.360225905774904,0.6313334137088037,0.054486637157539416,83115.10495660547,91309.48831484045,True
4563,322.863663348613,106459.10299449386,0.3598261857337042,15,6,4.637959977859873,48.88800681777434,0.37582431697660335,8.026663174944034e-05,204931.5198591827,213204.32885345505,True
4564,318.1392705272773,109381.45253284,0.39116606687437927,25,10,4.815815885110742,48.25982302955552,0,0,0,0,False
4565,320.7601756096437,115994.69869655749,0.6256570769892791,21,9,2.690793389148254,58.38673746266239,0,0,0,0,False
4566,307.71639162593266,141738.16362209315,0.664050371223744,24,8,4.99970368103311,50.70172591975299,0,0,0,0,False
4567,314.13053259575497,126588.68735289428,0.4827470428342384,26,12,2.0506268319671728,53.74537260741558,0,0,0,0,False
4568,324.12807525487494,112961.49973112425,0.4983884215588186,17,13,2.853092577566944,53.79657103583566,0.5218263140734104,0.010155452864124588,140982.10280394414,148231.1965688577,True
4569,335.3264310614155,142380.19136460478,0.3987749004480751,19,10,2.207318071709776,42.64164942044959,0.4140492811339052,0.00015669581962677315,117678.55053171563,123599.89620156588,True
4570,295.6782027705654,135221.42101454685,0.6164237903447595,25,7,2.621035112465365,41.53869569012874,0,0,0,0,False
4571,328.15642326246007,127482.96850441014,0.3235368265156938,25,12,3.8133331665205974,54.689193139808495,0,0,0,0,False
4572,334.3399362439212,142640.60796821013,0.4772111600296689,18,12,3.8537974477391463,41.23389303196179,0.49458547477212866,0.0014484438125883384,179426.05102044035,185059.89434909998,True
4573,311.69078927428984,149500.58174657315,0.39518300428804926,23,11,4.414701621997882,42.23724430482,0,0,0,0,False
4574,302.0154917769123,111782.52331302779,0.34200140157605463,25,12,1.4150897000491198,55.11243200587758,0,0,0,0,False
4575,348.9761540300797,127956.25181453461,0.6626773953194525,29,5,1.7425051009478136,49.598303833913135,0,0,0,0,False
4576,312.23731088825843,146895.19812812892,0.4859685274466984,19,11,2.9976441249967154,50.990221922806114,0.5080559114162492,0.0003684773783366499,146527.71964043242,155788.261224284,True
4577,325.55836705304716,109269.79815012243,0.31160332549931985,15,9,1.5794268556746558,48.646164573885144,0.3254275496868187,0.0016420845334543248,93323.16389781475,101456.31025837988,True
4578,329.20180326929153,121794.46103146498,0.4305045654347707,22,5,2.984490403030027,54.69458468236544,0,0,0,0,False
4579,298.18964658198183,132793.13027915958,0.44349588549981256,27,12,4.640642015868781,54.64070201647198,0,0,0,0,False
4580,291.8397060249731,110369.25980138205,0.6222709500061768,17,12,3.573308801036551,52.41091728749912,0.6504842818134698,0.005106793727540308,168658.56078460938,180384.44408752146,True
4581,318.8740848240569,130046.64700655275,0.45007690516861826,19,8,2.366039698619141,40.63908552628973,0.4663410655410996,3.420541052650086e-05,124250.06994335365,132628.68756547512,True
4582,295.9592827639134,118326.06517586438,0.4851235424905668,18,11,4.054298882307667,40.74624615447192,0.5025765309272041,0.0006259998761748988,187024.94885502307,198848.53543966048,True
4583,347.7192688732127,100559.8175690945,0.6733529432238851,25,8,3.7837664983510324,58.97905454948056,0,0,0,0,False
4584,319.4541119214906,107688.8495203799,0.4888200669857179,20,7,2.8603865924023797,59.67779648016361,0.5150337038019605,6.996566243952986e-06,140371.53963175192,148450.95605149647,True
4585,334.2148382049979,108275.11573733758,0.6850079836462561,24,9,2.147057110387664,40.43534782907125,0,0,0,0,False
4586,330.68250058279364,124741.44337166993,0.30365813595587,21,11,3.535250617850494,44.82839454818957,0,0,0,0,False
4587,292.8311431810341,124675.90234058138,0.3611055757818178,23,13,3.6391035935471576,53.56828180496443,0,0,0,0,False
4588,330.14415326931004,116628.30514806887,0.6638929879047668,25,8,4.616169423637456,41.32049704493456,0,0,0,0,False
4589,314.2496806715791,138388.68734810848,0.42823194187313945,17,12,1.2910647010575933,57.65842523682224,0.4502734626209409,0.00644504854148553,83095.98665930267,92368.73158311435,True
4590,322.5779977797797,134289.57640451577,0.6198969444312691,22,13,4.065525875384833,56.88679112506503,0,0,0,0,False
4591,349.06176874338126,128551.84139910818,0.589090532631303,27,13,4.624271288642571,48.41435292359916,0,0,0,0,False
4592,305.6734899811636,113986.62912590707,0.690867034572284,25,8,2.3815043611729205,49.54162580523227,0,0,0,0,False
4593,328.77600133479837,124022.87651098671,0.6289779841700067,29,5,2.671622086436304,54.697474648278614,0,0,0,0,False
4594,324.24566514325664,110327.17708976111,0.6304818203955107,22,6,3.2684397789051376,56.66128431656617,0,0,0,0,False
4595,348.93028480575697,146794.6450144658,0.3237049362171713,23,10,3.5506624086745653,46.50400864505896,0,0,0,0,False
4596,335.873787510629,136152.24855241377,0.47853809954883264,17,13,3.6552726887665115,44.586454893242575,0.49717967634845894,0.0077519047342787415,171572.22769168075,176938.5899319213,True
4597,344.41896371741996,144239.0991787028,0.46034569583022233,19,11,3.950550226460252,47.93400698865514,0.4800505374860063,0.0002698783073986658,181643.13228581953,185633.4492933882,True
4598,291.6206735720062,101123.17631154801,0.6708108967718133,22,8,4.028927982409221,46.3540721117492,0,0,0,0,False
4599,319.4873177383694,119626.1391499876,0.5360046102949502,23,9,4.858916856620789,58.65937673416781,0,0,0,0,False
4600,335.7159256426089,116460.35725341315,0.31905165353758624,26,9,4.9873577280441905,50.13359874828567,0,0,0,0,False
4601,337.208270923805,147947.3645505138,0.3078898033421227,21,5,2.79123904774512,55.93276682464817,0,0,0,0,False
4602,333.71425978274925,101655.37314165835,0.4408449298003646,24,10,3.4271122080164975,50.92781089266583,0,0,0,0,False
4603,313.4124483928004,120454.05093043514,0.6228790412885634,27,6,4.431669676783216,42.799497558126575,0,0,0,0,False
4604,341.38625328849446,108915.34381577926,0.5162380789990415,27,12,3.6214879015030235,47.35844430790565,0,0,0,0,False
4605,332.1948200779568,134647.47808590176,0.6736715597656863,22,12,1.416399537555347,51.95445818223648,0,0,0,0,False
4606,322.27530355703124,147060.59543144197,0.47212571469476156,29,8,2.730175519250012,52.33256758750248,0,0,0,0,False
4607,331.96694564604934,103819.54646131097,0.5593898873027334,18,12,3.864606207672302,55.63383911087027,0.5868228884052732,0.001834458902968479,178323.7762529228,183938.08465557036,True
4608,320.55957218383685,110719.08149224066,0.5719763229049701,17,5,1.4509398812036791,41.49196912796084,0.5926597290048571,3.263107963546011e-05,91104.47276741997,98539.88040953642,True
4609,336.09234467388603,143997.01139773958,0.40858739234207286,29,5,4.490332927782595,59.26603142498417,0,0,0,0,False
4610,305.22360766701377,145733.58396623103,0.5459512437796674,17,5,3.581094323973243,46.376365800810014,0.5682126547462742,1.570844469397618e-05,169272.05323931322,179316.80350760536,True
4611,323.59280441054864,140326.7970618333,0.4920509307911165,24,8,2.8438164217392634,51.66376346413131,0,0,0,0,False
4612,324.9836886126159,112942.8983568703,0.565700823538033,18,10,2.3762205288646148,58.53136164042336,0.5949975063947732,0.0005698907962905438,123464.60945698449,130221.32832724806,True
4613,336.1280211451898,119698.86236172327,0.31583235952843725,26,10,4.194368986308787,44.371387187059824,0,0,0,0,False
4614,309.26533266171805,120730.8357501368,0.5772881204274398,19,12,1.7870626433879835,59.853774087038076,0.6077766071960811,0.0016649617910287988,101852.39196627846,111108.8107881569,True
4615,335.05340502938066,108442.61331122974,0.4624109039989131,26,9,1.3202083771291548,57.22752589094021,0,0,0,0,False
4616,317.8855895542743,149725.24451313174,0.4675812063098621,24,6,4.080176896109129,42.06737969580088,0,0,0,0,False
4617,312.7753887305719,117096.40672186954,0.5677087876651754,17,13,4.485206653704136,52.27888307744817,0.5934629534579872,0.008220705092795436,201805.7276107029,210539.30916209848,True
4618,322.64538333065576,102484.9801551049,0.47079587992742955,19,13,3.8636452566779775,56.173552187651495,0.4944846138777083,0.0014617112105064234,177216.8953280319,184870.46092327198,True
4619,325.1446086011852,129249.76903418667,0.5201897704390839,24,9,2.749078373046747,45.505467567754025,0,0,0,0,False
4620,323.5711895129394,101218.77423987463,0.3697284205317651,27,13,2.9935608895098174,59.34876906500672,0,0,0,0,False
4621,294.51441275696607,124353.2533050858,0.3849427688397873,17,5,1.2542845022708597,46.988709186639085,0.4012978810297484,1.9689497084286396e-05,82276.72982259312,94929.06759377416,True
4622,310.11094305638915,115983.16699816308,0.5907510871254107,17,10,3.168482155301459,59.473644319878396,0.6217023583182902,0.0010630906151342643,152489.02149811562,161541.6104869214,True
4623,297.0586028582252,119551.62856386096,0.40620198470137486,29,6,1.6341720690879122,54.310098142920616,0,0,0,0,False
4624,346.2517856187807,117443.66460412793,0.5806024322471,29,5,3.2082142881338855,49.61814701854802,0,0,0,0,False
4625,304.83988440860355,130973.25332792217,0.6665740222294788,17,5,3.889007546424084,50.975700558808796,0.6959434227082734,2.1183513157557917e-05,180832.9470957053,190331.08717086498,True
4626,335.4482942760053,112393.97323319575,0.6386473944713991,16,10,4.90241783464825,55.25062823709934,0.669326711799633,0.001771343052620764,217224.47219095577,221852.89958257525,True
4627,317.91801550334344,134439.85814394918,0.5068658079490433,24,11,2.1625951341800445,50.48324143296827,0,0,0,0,False
4628,339.9485838858433,142142.50546559333,0.56970884658032,23,10,1.629975674096415,59.00272433632594,0,0,0,0,False
4629,332.61798131314043,148273.44463219665,0.6666987125752508,15,12,4.958092508345565,45.765069148594044,0.6921382194057599,0.020689813138306815,221490.4337119812,226445.8721452332,True
4630,300.94920822698344,104553.30258853293,0.4030946884831992,29,12,3.5430966568299587,53.1239500682686,0,0,0,0,False
4631,324.80331526852683,119172.65592130926,0.30134379056599175,26,6,4.65688497595869,50.796131348456,0,0,0,0,False
4632,333.4180823559845,139011.04134905146,0.5874025166572994,27,10,1.7214389344752195,55.75449928618106,0,0,0,0,False
4633,347.18782172505297,137066.42353575086,0.5172055193613364,21,9,3.983250499377122,57.86386508685541,0,0,0,0,False
4634,326.44707924462745,125697.61969802342,0.688779172734561,29,7,3.775406000282988,48.83494447130903,0,0,0,0,False
4635,321.8190760468254,148059.81622853328,0.4548986656061301,17,9,4.763922934027332,40.94487478819311,0.4714448815200426,0.0002228428625600821,212780.1358473978,220644.46060235833,True
4636,294.9850386194532,141383.92774811722,0.6339786690511829,29,13,2.5637583520790903,49.501172481009256,0,0,0,0,False
4637,333.751846145196,149403.3096553711,0.49620960918987045,25,6,3.983932424639259,45.16760500676543,0,0,0,0,False
4638,326.94886844801647,106006.02342760829,0.6321757660245213,21,12,3.4525837385877134,40.07858770184479,0,0,0,0,False
4639,347.76278148853373,125833.2299420833,0.6524342944307193,20,7,4.530876031786255,54.14146450491913,0.6831275626398758,6.882439895961698e-06,203864.19212740744,206288.50777898592,True
4640,349.769677354091,117724.38891481169,0.39065595524287483,17,9,4.129599778394505,57.92186364150699,0.41128948032679796,0.00021753919341933444,185407.203664559,188865.49086477802,True
4641,314.70845519859364,108151.20726324622,0.6522351577201245,21,12,1.7412989607149503,40.33439012413287,0,0,0,0,False
4642,293.0215289592274,114627.56089852881,0.5779135144693788,23,9,1.375522262578644,54.80125504712821,0,0,0,0,False
4643,292.7969801529308,132135.7373356794,0.636669832468733,21,13,2.212253997384985,48.82877855423774,0,0,0,0,False
4644,348.5093338404193,122871.01056903088,0.6700547974311516,23,5,3.3264704037025234,53.14671823497689,0,0,0,0,False
4645,310.7833204801606,146457.5584710653,0.4502031948744633,16,6,2.1654565070714793,54.36430482939947,0.4722322513843504,8.75415324851942e-05,115360.55307180244,125062.35044268865,True
4646,293.32163104585516,149902.333876511,0.3791189220244453,23,12,1.4645665288308687,49.624473795849525,0,0,0,0,False
4647,328.51437411000916,111381.20971663429,0.617682506749049,16,12,3.0362327057631684,52.65550019245633,0.6454789173009111,0.01308009556788372,148796.1375146737,154691.93395775856,True
4648,331.8851505225235,143505.38496282874,0.3374037059993646,29,10,1.4773034423604612,50.215798052029854,0,0,0,0,False
4649,294.1447969103752,149485.26429204305,0.5671548666321615,17,9,4.735709273033705,58.6804577746648,0.5966117010906448,0.00030862358864821015,209734.28320811604,221400.93740948808,True
4650,308.69940560428665,134048.82415984845,0.4966292437918134,17,12,3.0076640774480516,50.55296541820162,0.5187814126802135,0.004299052118919095,147063.33523832296,156831.0711435097,True
4651,293.52950745874546,126443.44402252638,0.370865351654889,22,5,3.089570350454922,58.92528634853973,0,0,0,0,False
4652,324.87049718919735,145465.3925596291,0.3603814215832525,15,11,1.5895310420496034,40.09371235142321,0.3730701433594487,0.009652878356341344,94905.47654877535,102830.74806928383,True
4653,295.3951212898174,137868.91075415094,0.4780259318333787,17,7,2.0161835697285224,53.66985738258925,0.5009928953271238,9.926701207855219e-05,110215.45659574892,122177.13350920663,True
4654,295.2331232599922,130406.78592374765,0.6324765595119772,28,5,4.2991161968564775,40.59706050635418,0,0,0,0,False
4655,306.7486814837909,133392.68842007586,0.3517089952612294,22,9,2.807782685260124,43.5851780268645,0,0,0,0,False
4656,341.03366444482856,148800.41990760557,0.321182629330679,25,10,1.6702292309123843,59.227997094019216,0,0,0,0,False
4657,312.13083450606496,118654.37117044846,0.5698685186787331,21,9,1.405810629095376,40.87986203288696,0,0,0,0,False
4658,349.70490819789615,116434.2469143146,0.6184368472669373,21,6,3.070521271905939,49.83960574579671,0,0,0,0,False
4659,291.89245734286226,117578.96370143033,0.4033339104247837,25,5,3.596495141648367,55.20089509438809,0,0,0,0,False
4660,302.0604937657346,134382.8881413653,0.4212441960968899,24,6,2.4303389771997423,54.43045367506403,0,0,0,0,False
4661,349.3414579404057,109331.08030505855,0.5341936156105819,18,11,3.3423919087711997,46.39080763028772,0.555992716976969,0.0008527977109443596,160341.69553216622,163065.05529206904,True
4662,320.6534889166907,114171.27632654856,0.6092608967703967,15,5,2.447364906190611,57.066902486706375,0.639774103541562,0.00013400076698187225,126502.4737286611,133752.5867266679,True
4663,332.88507877151824,114266.30345386459,0.6039451195682771,27,7,4.529811145594785,47.55710852386828,0,0,0,0,False
4664,323.47774465308754,114942.04067283428,0.6800924669790007,17,7,4.534983297690745,43.837326828174255,0.7056401986493329,8.195285689776153e-05,206198.96012981812,212622.981408094,True
4665,321.8314602858211,117930.53630434514,0.5062240997633635,21,5,4.113011190375181,57.831590129022906,0,0,0,0,False
4666,300.6049468487971,104327.53301538336,0.441843413598497,22,8,1.39446720393452,45.6093431586139,0,0,0,0,False
4667,320.0777562091459,142892.72485417992,0.6835870228213484,20,11,4.670089298305635,53.20650361051352,0.7149827379232588,0.00017683734523692084,209387.2649624689,216365.70159335693,True
4668,296.9697126773225,120847.60006807359,0.40682823926712464,26,9,2.2189680605099737,51.59422033237455,0,0,0,0,False
4669,306.41913135649975,112784.31096337622,0.559296771798512,27,8,4.640082307669248,48.1734790837939,0,0,0,0,False
4670,295.5237550897901,131752.87799894463,0.392900137697843,17,8,3.4939350461690157,55.78136127519197,0.4128441931168156,0.00011130470664442871,162790.98437033364,175243.1066274463,True
4671,324.37841228592174,143487.34655032388,0.39870023740714505,23,10,4.59710059341398,50.58718315807316,0,0,0,0,False
4672,291.2744307543499,144719.74172549995,0.6771067627543831,23,7,3.569373978591189,41.69106289341345,0,0,0,0,False
4673,296.7216707063826,137585.3070842403,0.3324237743497594,28,8,2.119166748650179,44.04176561647233,0,0,0,0,False
4674,290.02387218725437,113378.21951216055,0.5661796976465818,15,5,3.4654616763434447,45.52288891163221,0.5887421904201088,8.661065329755962e-05,165313.2738970335,177599.2106392936,True
4675,295.17160334418014,134474.27814148,0.43753813763815,29,5,1.3279948905412953,58.17871737234595,0,0,0,0,False
4676,330.4890725288497,105416.7269598307,0.38219015343113916,17,8,1.2321029164694426,50.89103186541024,0.39983789337404113,0.00022449938986463007,81150.80288999542,88005.94272246485,True
4677,324.64335711449485,121433.90236908215,0.4670432935298553,29,8,3.6287755854350223,57.80954609406832,0,0,0,0,False
4678,318.5058363054493,140139.12848515334,0.5924450429070413,19,7,1.2746989676571001,59.98695727631802,0.623812076522251,4.125586462744581e-05,83177.14071242616,90864.83400945872,True
4679,346.43971627510064,125181.90418798004,0.35735133081618065,26,8,2.287368500497541,48.6687302471488,0,0,0,0,False
4680,323.1383483316282,121777.35394258554,0.4121432222322059,27,9,1.2491898753967197,41.54325400104472,0,0,0,0,False
4681,339.7001683475024,140411.717599414,0.5645117829667832,16,5,2.7629390279914707,43.59529184919117,0.586026719706814,4.533228045779024e-05,139544.50492992764,143793.2124485003,True
4682,302.865686741093,137274.4068829515,0.3960940125934452,18,8,3.850225659009598,45.2845704433209,0.41225623081978,4.475860242849072e-05,177479.9022541988,188759.28016138583,True
4683,342.72442994127056,113920.02602011898,0.6764702641086625,29,7,3.4164829192593364,56.39341938185048,0,0,0,0,False
4684,297.62854780627146,101603.99598248697,0.6323908088324851,16,9,1.6643189945884997,48.96317301312648,0.6591850661875764,0.0019919627113425343,98615.64550529384,109402.41106957952,True
4685,338.510716523497,103254.30240229057,0.35934767090911474,25,11,3.4352017029714563,43.06133263681629,0,0,0,0,False
4686,324.54594027361736,102583.28695793278,0.6243825610111906,29,7,4.030122922671933,47.5150895695599,0,0,0,0,False
4687,313.0604056638263,148255.8784177371,0.6158549910848783,15,13,3.050811109307486,41.83751513959808,0.6359136885043918,0.06173144997489216,150880.15524269035,159296.14156672245,True
4688,312.8783701435114,140932.6118976437,0.33667387503740986,27,7,2.4926305544108285,57.32321409698298,0,0,0,0,False
4689,332.3042442811882,137615.9344299679,0.5057239190174014,28,5,2.175534665706902,50.57415103025792,0,0,0,0,False
4690,297.08336645118635,122929.96338566326,0.6418546335448169,29,5,3.114541331427631,46.092923092294924,0,0,0,0,False
4691,321.9322704699918,146423.89470941952,0.6262277189027525,27,10,1.407356717434372,51.305853042731314,0,0,0,0,False
4692,303.3712067720487,109717.40378250487,0.4109406479594644,21,7,1.758340887797537,53.654875428835346,0,0,0,0,False
4693,319.6067302114757,108337.55785363392,0.4975754081007908,23,7,3.2959903633888503,46.87468463668354,0,0,0,0,False
4694,333.2134969622432,111149.42835692526,0.6531046235604375,24,6,2.644373672666041,46.76545136036248,0,0,0,0,False
4695,332.67597811804995,121397.25542585787,0.48175651163058814,23,8,1.8771392674466316,55.6595654816503,0,0,0,0,False
4696,344.2785783472222,140191.84507960617,0.5441615059445741,17,8,2.9166003105818117,53.57665958331239,0.5699575150601097,0.00019928319818865927,143729.74981449716,147298.69586370327,True
4697,293.5255643536076,104482.5140031589,0.30925365222825735,28,9,1.4729228182639984,54.4477990763431,0,0,0,0,False
4698,340.7772717256749,105010.06996247698,0.42611397215356905,28,8,1.8595412403603655,41.017439332145656,0,0,0,0,False
4699,297.02535742690975,119906.57198587272,0.49476102634599506,21,9,3.9066805408916787,40.712721902569534,0,0,0,0,False
4700,340.0739193865442,139888.99304832748,0.6512229460712131,15,10,1.9403255835855586,52.89574203904927,0.6806970136313398,0.00939173888216379,108508.35390234803,112276.09314226291,True
4701,309.52763038994743,114191.87829278065,0.30380549889814734,21,5,4.681288974699452,42.434660460087926,0,0,0,0,False
4702,339.4728048403739,120352.58870202594,0.43491518811807217,23,5,2.1168913023965423,59.96841901220503,0,0,0,0,False
4703,290.14400156432606,102503.00721248305,0.5694862374268905,27,6,2.7199637986807237,53.7679825856556,0,0,0,0,False
4704,326.2539895471788,111828.26558646148,0.39604719965904833,20,7,1.262338465167629,51.31429109298173,0.4144615582535333,9.353615146019082e-06,82318.99519254261,89800.8243936699,True
4705,349.9220769103174,149283.88501819596,0.5008173205179829,19,6,3.6210490161923587,49.32160076996168,0.5227637245981644,5.820311952407605e-06,169810.9338951739,172606.08141053864,True
4706,309.508710471129,118220.64105321142,0.39914044906682866,23,7,2.673231097272506,54.65291042181427,0,0,0,0,False
4707,303.25850290835825,110910.01892448733,0.48003718513681415,22,9,1.257718734151891,44.61768965598759,0,0,0,0,False
4708,341.939246800993,101504.886909944,0.580379227424352,17,13,4.089874040259343,40.20380480773705,0.6003483959521385,0.009024762169175436,189512.088569491,193289.18330731668,True
4709,326.33237808349486,111102.57646989005,0.5103585952863766,19,7,1.356719310988269,42.71341305849203,0.5295801824529209,2.7834360628139972e-05,87192.43082641893,94000.14460965217,True
4710,309.97197291296357,113413.4444987082,0.46827193900191033,29,6,4.42472397154361,47.82813570459117,0,0,0,0,False
4711,311.347084340474,120420.04213832917,0.6969022146629713,16,8,3.505460841998917,46.40403658985152,0.7245745913033071,0.0005442163125577066,167518.79125422737,175836.31719476002,True
4712,293.50568661350366,118390.80836665248,0.6259646165987165,22,6,4.0640022999503636,57.0882649544445,0,0,0,0,False
4713,340.4612152142635,146081.42048861634,0.5878848538573539,24,11,3.8858462556241786,59.33854953028478,0,0,0,0,False
4714,311.1350913970682,140629.82792062557,0.31878375882683097,29,7,2.160025552542508,58.6429541933188,0,0,0,0,False
4715,308.9605390831458,135288.41893701753,0.3354606414472591,24,7,4.269833315423683,41.349645875054144,0,0,0,0,False
4716,302.4623919980369,134811.11784071158,0.5208709015619963,22,10,1.4622609942701847,54.22169759408402,0,0,0,0,False
4717,292.49903090898016,103414.77154329779,0.40110136667822177,19,7,1.412039194022448,52.25568182183581,0.420091830984078,1.9683317780336314e-05,87727.36687516586,100593.90432811777,True
4718,323.54323931276105,133044.5309911109,0.6393687854744554,26,7,1.725226671880932,49.75160454042513,0,0,0,0,False
4719,347.9762139525084,102934.84374923985,0.619122755739409,28,6,3.3627426710178954,41.6743391060222,0,0,0,0,False
4720,345.6851884970815,139527.74485530326,0.6523759093293093,22,7,4.31832382207252,43.180215494022825,0,0,0,0,False
4721,295.1243407597131,134099.89644509385,0.4883012608733905,24,13,3.196236347899397,41.31691462366148,0,0,0,0,False
4722,298.93033799899763,145228.0403836008,0.6166597016072735,16,8,1.889882142270826,40.386695623865464,0.6381519602370394,0.0007472868039408085,107758.7563148471,118409.24367680355,True
4723,304.3003583810766,135208.14455334825,0.5154818584947912,21,11,3.193657473049086,56.193885499157005,0,0,0,0,False
4724,297.773511353309,108823.20478379997,0.3016168809695042,25,9,2.1160345925507413,52.621078075219174,0,0,0,0,False
4725,342.5777102672211,106601.739818928,0.6896881096606736,22,9,4.953796510356302,54.78379915058902,0,0,0,0,False
4726,295.4352893561132,139805.70821513276,0.41929875949511264,26,6,3.9250774486947355,48.79017537539529,0,0,0,0,False
4727,301.28912046941514,145108.83915695013,0.6428567618967511,25,11,3.099230090070661,54.50713119213264,0,0,0,0,False
4728,328.37801943220154,103105.54311142987,0.5344228694791716,26,5,3.6735420780658004,42.80823945692348,0,0,0,0,False
4729,340.57409025227014,124983.27504483447,0.6093123614650764,16,13,4.2941017927352725,53.189462656916135,0.6366852613058249,0.021039451157568667,195008.69966362588,198889.79096600632,True
4730,341.647233655702,108723.99805022475,0.37818798334238385,22,7,4.869106934759924,46.48248279602173,0,0,0,0,False
4731,333.23745541553006,149771.64545627224,0.5442865452202434,17,5,4.116897156310627,44.54845295403109,0.5655772947518668,1.3981962776080938e-05,189375.3908315902,194836.9346032414,True
4732,338.39163577740294,142532.38766717675,0.6356322204383148,15,8,4.963401356461963,55.916454824800255,0.6666168265656799,0.0007851834427694427,219303.778085808,223441.65704226,True
4733,343.04334605387635,124241.72390187658,0.3885675623645796,18,11,4.622008534674204,57.62064556278358,0.4089739065347874,0.0004408180477076498,203225.17370080383,207882.3434544889,True
4734,334.95061184272663,123614.93411196902,0.37363749622953035,16,11,1.286189422078969,55.4524172829122,0.39228405081912254,0.005320245852959988,82699.37065937892,88846.83818146023,True
4735,316.6696823766948,128754.2128883572,0.5112655980108067,18,11,2.7201624269346447,46.60095588796131,0.5323047335734371,0.0009531452885397862,137146.84276521674,145546.13625581455,True
4736,349.61644101737727,125863.88091450778,0.48451532979290524,16,10,2.711507988487334,52.99772869214185,0.5073716881936079,0.0020300111142144773,135771.4625281853,138716.45361444686,True
4737,295.836980305957,122286.053903709,0.695620987907843,19,11,1.6566394233717674,53.34863256448926,0.7275483616520751,0.0010899669416075716,98124.81758387509,108882.6261889851,True
4738,331.50252038373105,130860.1478923448,0.5810881107077678,21,5,4.887070319766247,58.26754993711408,0,0,0,0,False
4739,298.9559761913884,144978.32433099998,0.37622570733069455,22,9,4.840820122442338,58.85520090848658,0,0,0,0,False
4740,345.4932895067819,121023.88025250823,0.3259201138576299,24,6,2.32395261441716,54.10271093725247,0,0,0,0,False
4741,311.76620394443967,110682.09658988626,0.38039798238914607,20,10,3.284893112401093,54.369832322847635,0.39923745665141824,4.9686587446275914e-05,155250.31923464505,165215.7544171554,True
4742,349.16396962240816,101065.2905356318,0.5320910215377977,22,12,3.491652247550487,55.931814059681635,0,0,0,0,False
4743,329.2466577909523,123525.65745667752,0.5112929472352156,28,7,4.961978850478028,59.35314974287758,0,0,0,0,False
4744,334.8174111535505,134764.68599372194,0.5333839470184544,26,11,2.6976569699285364,56.67766763712157,0,0,0,0,False
4745,298.5990793142999,147825.3185232698,0.3738511635088416,17,7,3.663345876718056,41.51205442095562,0.3878396477696846,4.3315660824816994e-05,170897.86483934656,182981.78029175694,True
4746,308.5733386888958,102859.89529196775,0.5940078962087513,17,7,2.7094459958176067,53.599411697999315,0.6219404827884629,0.00010843517199322325,136474.13885799798,145748.86078500663,True
4747,339.9985302555999,133998.55944523666,0.5353032015948849,19,8,1.5821020406128232,59.78743895788409,0.5638285378133582,6.56240598917927e-05,94154.83453510424,98521.84638640264,True
4748,331.8967344501868,119352.1165078133,0.6517845104643265,28,13,4.843387076246813,53.68570618090781,0,0,0,0,False
4749,304.34469713765395,115054.5193184604,0.3077301514525655,18,12,2.654817288749821,57.14454722072608,0.3239280927364703,0.0011667922184649092,131126.15228787754,142748.74944855671,True
4750,333.8237566704333,105079.23158518998,0.45775914248867494,27,11,1.8508613679321462,56.645699286496736,0,0,0,0,False
4751,306.4395825684987,129629.10466856004,0.4062796509248242,16,10,4.276105158888229,51.40580386892853,0.4251207222094131,0.0011068910080472792,192134.14102109926,202790.1194971967,True
4752,335.7750512507808,124455.99925727639,0.55310626187113,26,13,3.7613426108222763,46.95590002573056,0,0,0,0,False
4753,335.04294750561536,112877.4368846577,0.6636092698095296,20,13,3.6595752509910966,44.869671677908094,0.689183523007904,0.001068663216819506,173328.47859705918,177892.7321303166,True
4754,320.4890485806035,121607.09054156893,0.5734247263787713,16,9,2.394392680827469,51.65391763636091,0.5994068014864031,0.0012722220666734295,124988.2115859556,132438.79125183346,True
4755,296.8278784541377,131837.04468488035,0.6090310037901939,20,7,3.4983957071221656,44.801074814233175,0.632734177414425,7.600432156272422e-06,166989.88946715134,178008.5582185688,True
4756,314.06161994495153,140697.67832232142,0.41051282461741984,17,6,3.388996860295455,50.40027995648428,0.4291972891681567,2.3968452048117907e-05,160036.48649385932,169441.1631914788,True
4757,291.22491924390187,114789.25809012789,0.42474984535953453,28,11,4.778806491826345,51.64572462171225,0,0,0,0,False
4758,317.11918761988335,138202.27138257987,0.651291413819865,20,10,3.123459677749275,50.26560475989691,0.679643013630466,0.00010697960976130791,152541.357442238,160151.26029571108,True
